0.17684,0.807,0.13918,0.65854
0.50024,0.82619,0.42268,0.69636
0.36049,0.79191,0.29725,0.68678
0.17208,0.63875,0.16667,0.52551
0.32485,0.64419,0.25258,0.74662
0.28378,0.71545,0.21649,0.67323
0.093241,0.62793,0.10137,0.40417
0.18901,0.60575,0.17182,0.55693
0.14872,0.71258,0.11684,0.61594
0.43507,0.63915,0.37629,0.62045
0.21299,0.79624,0.18041,0.63915
0.18952,0.7814,0.15636,0.63859
0.29701,0.63248,0.25773,0.64735
0.11461,0.76075,0.10825,0.77734
0.11237,0.76682,0.097938,0.78017
0.11804,0.67904,0.1134,0.48881
0.66595,0.82723,0.54124,0.76661
0.26947,0.73282,0.20103,0.86653
0.25314,0.8702,0.20619,0.79339
0.13036,0.70879,0.10997,0.71923
0.77064,0.71823,0.62887,0.80109
0.68064,0.72588,0.55498,0.79321
0.87118,0.76704,0.71993,0.8131
0.41828,0.89733,0.35567,0.70433
0.5928,0.71926,0.48625,0.7368
0.29453,0.7883,0.23368,0.71533
0.28826,0.86043,0.21306,0.836
0.45965,0.8747,0.37801,0.72738
0.47708,0.89159,0.37801,0.76131
0.83122,0.30904,0.86942,0.75197
0.48064,0.76741,0.3866,0.73783
0.61253,0.78053,0.49828,0.75859
0.22186,0.6036,0.19759,0.60776
0.49878,0.89692,0.40893,0.7751
0.52202,0.83093,0.42955,0.70916
0.45411,0.85402,0.35739,0.79665
0.36765,0.74837,0.29038,0.67059
0.13961,0.70649,0.11168,0.77652
0.27214,0.84591,0.21134,0.78427
0.59474,0.90823,0.47251,0.79076
0.25683,0.82095,0.19759,0.78017
0.35534,0.81275,0.26804,0.7293
0.49873,0.92905,0.41237,0.76452
0.63244,0.72298,0.51546,0.73339
0.54161,0.77414,0.42955,0.72908
0.49391,0.98338,0.40893,0.77615
0.27107,0.76929,0.21649,0.75197
0.37611,0.93107,0.28179,0.79394
0.42626,0.71627,0.35223,0.70631
0.16307,0.63256,0.1512,0.62921
0.56091,0.72592,0.47938,0.69107
0.41449,0.7568,0.311,0.71703
0.6925,0.75273,0.59966,0.70857
0.28868,0.89448,0.23196,0.74816
0.10291,0.66469,0.084192,0.595
0.13324,0.7542,0.11168,0.70455
0.43928,0.88951,0.34192,0.73625
0.41396,0.85274,0.32646,0.72644
0.66246,0.70034,0.56701,0.73263
0.43961,0.93426,0.35223,0.72816
0.16395,0.79501,0.15636,0.61413
0.25486,0.83612,0.22852,0.74627
0.22032,0.73608,0.19416,0.58772
0.44146,0.74856,0.36254,0.67453
0.5939,0.78608,0.49656,0.72759
0.21687,0.64375,0.20447,0.53958
0.33125,0.64087,0.2921,0.61404
0.19279,0.638,0.189,0.54279
0.082375,0.56548,0.11168,0.59091
0.11778,0.66459,0.12543,0.68243
0.55092,0.30243,0.62543,0.66507
0.31416,0.6791,0.23196,0.79963
0.067402,0.66795,0.073883,0.67614
0.13761,0.55277,0.18557,0.47706
0.32134,0.61747,0.28351,0.58886
0.3032,0.63409,0.27491,0.56988
0.5117,0.7117,0.41753,0.70389
0.31072,0.6716,0.2921,0.52778
0.38827,0.66734,0.34021,0.61181
0.22416,0.62711,0.24227,0.42077
0.20199,0.62307,0.17182,0.55198
0.23541,0.60733,0.21134,0.57258
0.55092,0.76038,0.47938,0.69375
0.29218,0.47637,0.37113,0.46198
0.073632,0.60112,0.075601,0.65556
0.54197,0.17801,0.65808,0.67773
0.52948,0.84493,0.43814,0.71875
0.30998,0.65608,0.25601,0.62833
0.20192,0.48588,0.26632,0.44712
0.26936,0.68189,0.21821,0.63672
0.11286,0.56137,0.19931,0.74786
0.084597,0.51843,0.22509,0.35985
0.053814,0.5826,0.080756,0.54167
0.20082,0.26402,0.41065,0.52708
0.18786,0.445,0.21134,0.73387
0.0035663,0.65041,0.0068729,0.2
0.26776,0.42728,0.2732,0.66875
0.18801,0.45764,0.22165,0.56154
0.29908,0.35573,0.33677,0.61929
0.077029,0.61305,0.07732,0.81522
0.20672,0.43778,0.26976,0.48576
0.031476,0.62213,0.042955,0.67308
0.073251,0.61065,0.10481,0.3629
0.20508,0.37155,0.29381,0.59012
0.022224,0.64979,0.025773,0.64062
0.43734,0.23544,0.5189,0.68647
0.58374,0,0.87285,0.70088
0.11863,0.50571,0.27663,0.4213
0.10922,0.48968,0.21649,0.3937
0.025856,0.61596,0.072165,0.38953
0.078185,0.5712,0.11168,0.67803
0.0099161,0.63828,0.030928,0.28947
0.085881,0.53993,0.17182,0.43564
0.48428,0.68897,0.38832,0.71586
0.026874,0.61675,0.058419,0.42857
0.015274,0.6402,0.013746,0.61111
0.29519,0.35105,0.43643,0.69804
0.335,0.40472,0.53952,0.73175
0.13958,0.4778,0.23196,0.6489
0.21723,0.38887,0.36082,0.55806
0.25132,0.37697,0.33849,0.81566
0.33163,0.34752,0.38144,0.64238
0.27743,0.4705,0.32474,0.625
0.39315,0.55199,0.45876,0.7528
0.40804,0.36347,0.51031,0.6745
0.1122,0.60237,0.12027,0.6162
0.077653,0.53832,0.10137,0.55833
0.038134,0.63912,0.046392,0.57143
0.10861,0.51608,0.14433,0.54706
0.20687,0.45686,0.24914,0.53596
0.35373,0.24403,0.39691,0.67134
0.2529,0.55904,0.30241,0.67938
0.27476,0.41841,0.3299,0.54016
0.2463,0.62775,0.27663,0.81636
0.47551,0.29644,0.82474,0.66424
0.10974,0.56841,0.1323,0.64744
0.47664,0.022196,0.81959,0.61036
0.20438,0.40897,0.4433,0.49517
0.14695,0.57772,0.16323,0.52865
0.19025,0.43719,0.21649,0.59252
0.09459,0.49601,0.19416,0.66667
0.22584,0.39483,0.25086,0.70068
0.45108,0.081945,0.83162,0.53918
0.099107,0.47157,0.13058,0.60065
0.003268,0.64599,0.0085911,0.58333
0.079627,0.60916,0.084192,0.74
0.28681,0.28066,0.33162,0.69201
0.051479,0.54297,0.12371,0.48288
0.3949,0.029561,0.73883,0.65777
0.19914,0.3717,0.39347,0.57609
0.34814,0.32725,0.50859,0.7904
0.12504,0.54338,0.22852,0.67164
0.12988,0.48174,0.2543,0.63423
0.077752,0.56114,0.14777,0.66092
0.087801,0.59541,0.16323,0.73698
0.16688,0.335,0.32131,0.62899
0.015532,0.62194,0.049828,0.49167
0.023838,0.64646,0.046392,0.46429
0.13251,0.4526,0.24742,0.65
0.06947,0.59675,0.12715,0.67
0.066493,0.54919,0.13574,0.54063
0.42405,0.12107,0.59966,0.81143
0.0018585,0.65464,0.0068729,0
0.19557,0.42264,0.2732,0.775
0.16081,0.50132,0.19072,0.79911
0.2297,0.72504,0.17354,0.72794
0.64451,0.7622,0.51031,0.86661
0.15154,0.55667,0.28694,0.56845
0.037156,0.66243,0.032646,0.7625
0.13734,0.50859,0.28866,0.53254
0.18299,0.35936,0.37285,0.52179
0.18273,0.29151,0.41065,0.48333
0.10895,0.52176,0.21306,0.534
0.086789,0.51633,0.21821,0.38672
0.14541,0.35373,0.29897,0.59
0.14117,0.42082,0.29897,0.59429
0.275,0.19445,0.50515,0.60593
0.034112,0.56445,0.075601,0.58333
0.03438,0.58313,0.068729,0.5061
0.097598,0.4386,0.19244,0.63496
0.11119,0.38159,0.24399,0.61538
0.24502,0.20471,0.42955,0.64841
0.062497,0.56409,0.10825,0.58984
0.012198,0.62378,0.034364,0.44048
0.030513,0.60119,0.072165,0.40698
0.014754,0.65217,0.02921,0.5
0.074292,0.56408,0.15464,0.41484
0.037901,0.58007,0.079038,0.56383
0.17309,0.45857,0.32302,0.64683
0.0093242,0.64877,0.017182,0.52273
0.046951,0.56086,0.087629,0.48077
0.11808,0.47808,0.21134,0.52419
0.040809,0.5844,0.092784,0.66364
0.071342,0.61603,0.10997,0.6
0.1368,0.49646,0.21478,0.66071
0.14341,0.50615,0.23368,0.62774
0.024353,0.60241,0.044674,0.57407
0.019186,0.60794,0.051546,0.47581
0.029246,0.58062,0.068729,0.53659
0.013511,0.62443,0.032646,0.425
0.014873,0.62705,0.042955,0.27885
0.012295,0.63545,0.022337,0.35714
0.089385,0.53624,0.12199,0.62153
0.036401,0.58193,0.068729,0.48171
0.20054,0.62036,0.16495,0.59536
0.57378,0.90322,0.45189,0.82292
0.11065,0.47025,0.24399,0.40385
0.006845,0.62744,0.02921,0.625
0.0052928,0.64034,0.015464,0.55
0.0022592,0.63955,0.015464,0.625
0.024903,0.62286,0.046392,0.45536
0.06652,0.57915,0.079038,0.43085
0.054786,0.62202,0.061856,0.41892
0.089188,0.6253,0.080756,0.55208
0.10195,0.61631,0.079038,0.58511
0.34217,0.68724,0.29038,0.61471
0.02964,0.62598,0.051546,0.22581
0.062613,0.57605,0.092784,0.40909
0.043123,0.58896,0.065292,0.45513
0.12047,0.71278,0.1134,0.54104
0.066893,0.67234,0.056701,0.63235
0.069185,0.62572,0.065292,0.47436
0.013719,0.64254,0.017182,0.31818
0.024685,0.65079,0.037801,0.23913
0.036754,0.64727,0.039519,0.45833
0.015033,0.64786,0.020619,0.28846
0.21579,0.75332,0.17182,0.68069
0.065819,0.6169,0.072165,0.49419
0.23032,0.67365,0.19759,0.58405
0.17799,0.73076,0.1701,0.6375
0.20152,0.75444,0.189,0.64865
0.034299,0.64921,0.051546,0.26613
0.10999,0.64333,0.11684,0.44565
0.42857,0.62859,0.35567,0.64062
0.14906,0.66959,0.14777,0.45402
0.13199,0.72485,0.10997,0.59615
0.043395,0.65401,0.046392,0.34821
0.058188,0.69004,0.044674,0.61111
0.018633,0.65976,0.015464,0.55
0.09604,0.64993,0.099656,0.43644
0.14537,0.64505,0.11512,0.63603
0.3707,0.66617,0.32818,0.60286
0.024333,0.6367,0.0189,0.58333
0.079646,0.62904,0.094502,0.39732
0.093955,0.67838,0.091065,0.4537
0.015555,0.65806,0.0189,0.39583
0.029737,0.64442,0.042955,0.26923
0.17525,0.66045,0.1512,0.57584
0.026357,0.65086,0.02921,0.43056
0.12835,0.66397,0.12887,0.45066
0.32419,0.64412,0.29038,0.61618
0.39245,0.64402,0.34364,0.60697
0.2326,0.73793,0.17182,0.66832
0.48431,0.24429,0.58935,0.57849
0.04965,0.58433,0.082474,0.36224
0.048119,0.60589,0.072165,0.37791
0.22262,0.64827,0.19072,0.87277
0.09927,0.54033,0.11856,0.53571
0.22986,0.45586,0.27663,0.53241
0.21868,0.45244,0.27835,0.47853
0.10619,0.57918,0.15808,0.34946
0.06496,0.59097,0.092784,0.40909
0.13493,0.79312,0.10481,0.63306
0.048699,0.6618,0.041237,0.46
0.13774,0.72166,0.10825,0.62109
0.13827,0.70828,0.12371,0.52397
0.26485,0.69649,0.21993,0.64535
0.37151,0.79459,0.30412,0.68118
0.17796,0.68911,0.13746,0.66667
0.20856,0.65103,0.18041,0.64858
0.039258,0.65158,0.042955,0.46154
0.61582,0.79705,0.51375,0.70833
0.008959,0.64492,0.030928,0.078947
0.19937,0.75693,0.14433,0.68529
0.051667,0.62458,0.053265,0.46094
0.46706,0.91242,0.37457,0.82306
0.261,0.85573,0.20619,0.70455
0.21243,0.82055,0.16495,0.73454
0.21533,0.8693,0.15808,0.75
0.3116,0.66981,0.26117,0.63399
0.3607,0.82333,0.29725,0.69253
0.35816,0.76134,0.2921,0.67251
0.15057,0.79355,0.1134,0.70896
0.42749,0.92998,0.36942,0.73727
0.2042,0.72958,0.16838,0.63384
0.002291,0.65605,0.0068729,0
0.0032601,0.65663,0.0085911,0.041667
0.002291,0.65605,0.0068729,0
0.010036,0.6587,0.022337,0.16071
0.06924,0.65919,0.089347,0.39151
0.0024354,0.65727,0.0051546,0.0625
0.34425,0.81957,0.27663,0.70216
0.066529,0.67445,0.07732,0.42935
0.04245,0.69021,0.036082,0.625
0.010926,0.65856,0.013746,0.36111
0.23764,0.7184,0.20619,0.62603
0.16779,0.70872,0.14433,0.59706
0.19906,0.6521,0.19931,0.50855
0.082955,0.63564,0.10653,0.34921
0.31955,0.69887,0.29038,0.58676
0.094306,0.6284,0.11168,0.41667
0.018192,0.64889,0.025773,0.23438
0.025804,0.6527,0.025773,0.46875
0.2271,0.50175,0.24742,0.56379
0.047192,0.57665,0.080756,0.32812
0.012918,0.63365,0.044674,0.18519
0.11096,0.55823,0.15292,0.53056
0.033796,0.64655,0.039519,0.6875
0.037393,0.60561,0.046392,0.5
0.16289,0.74397,0.12543,0.65541
0.27875,0.79921,0.25258,0.70101
0.15047,0.74344,0.12027,0.71479
0.058655,0.70606,0.044674,0.64815
0.17463,0.68115,0.14433,0.64118
0.11138,0.70412,0.087629,0.64904
0.11225,0.70406,0.080756,0.69792
0.13103,0.64533,0.10825,0.57812
0.15319,0.70039,0.1134,0.69403
0.24667,0.63289,0.18385,0.66667
0.33321,0.31171,0.37801,0.65271
0.23695,0.47026,0.26976,0.52057
0.19256,0.58341,0.21478,0.53175
0.43933,1,0.33162,0.81314
0.3698,0.40788,0.42784,0.721
0.19013,0.47843,0.2732,0.50469
0.13365,0.55577,0.16151,0.55263
0.22954,0.88961,0.17698,0.77885
0.39516,0.92997,0.30584,0.81285
0.39514,0.94918,0.30584,0.82123
0.14417,0.82659,0.10653,0.73413
0.27089,0.91225,0.21821,0.74609
0.54813,0.99171,0.41581,0.8642
0.3112,0.92695,0.2354,0.80254
0.26168,0.86039,0.21306,0.704
0.12472,0.77677,0.10825,0.69922
0.13776,0.79032,0.11512,0.77574
0.1533,0.86121,0.10997,0.8
0.12819,0.83531,0.087629,0.77885
0.11646,0.80446,0.084192,0.755
0.15668,0.77742,0.1134,0.69776
0.13321,0.81666,0.099656,0.7161
0.14023,0.84206,0.10137,0.7875
0.13071,0.82255,0.094502,0.75
0.12572,0.78476,0.099656,0.66525
0.50918,0.90711,0.39519,0.7803
0.15079,0.82751,0.11512,0.70956
0.35373,0.9596,0.25945,0.79605
0.14566,0.84028,0.10481,0.7379
0.075172,0.67237,0.051546,0.72581
0.25736,0.73274,0.20962,0.62398
0.13424,0.77866,0.09622,0.67544
0.094422,0.76251,0.065292,0.66026
0.26008,0.88776,0.2079,0.70492
0.16436,0.83286,0.11512,0.75
0.21685,0.83239,0.15292,0.71389
0.19767,0.87165,0.16667,0.70408
0.30234,0.41061,0.3677,0.64884
0.24371,0.80566,0.20619,0.71281
0.25414,0.82353,0.20619,0.73554
0.37996,0.9398,0.29553,0.8078
0.11348,0.76471,0.09622,0.75
0.14967,0.84696,0.12199,0.83333
0.33872,0.95698,0.30756,0.72778
0.34627,0.69722,0.34364,0.801
0.14599,0.80709,0.10653,0.74206
0.1797,0.84601,0.15464,0.69231
0.19076,0.7466,0.1512,0.66292
0.17992,0.87378,0.13574,0.775
0.27555,0.82218,0.21134,0.77621
0.26076,0.87047,0.20447,0.70833
0.067857,0.70237,0.058419,0.69286
0.32897,0.90256,0.28007,0.74848
0.091143,0.77147,0.07732,0.75543
0.16468,0.83354,0.12371,0.75685
0.26912,0.83225,0.21134,0.70766
0.42337,0.85138,0.33333,0.75513
0.26789,0.88046,0.20619,0.78306
0.18731,0.82871,0.15808,0.74462
0.1831,0.85782,0.13574,0.75625
0.25786,0.70063,0.21993,0.73062
0.029782,0.62572,0.036082,0.57955
0.026033,0.6646,0.024055,0.66667
0.018481,0.62355,0.020619,0.57692
0.065491,0.56367,0.091065,0.54167
0.012032,0.65308,0.015464,0.575
0.068643,0.67649,0.049828,0.65833
0.053825,0.54898,0.11168,0.60606
0.030132,0.61124,0.073883,0.36932
0.065411,0.62737,0.072165,0.37791
0.08317,0.6121,0.082474,0.46939
0.078854,0.64777,0.085911,0.38235
0.039135,0.6889,0.034364,0.65476
0.095895,0.53044,0.12027,0.53873
0.014607,0.65238,0.0189,0.20833
0.34291,0.33087,0.43471,0.50787
0.048144,0.61848,0.068729,0.58537
0.015142,0.66886,0.0189,0.29167
0.21266,0.68075,0.15636,0.6413
0.29155,0.60988,0.25773,0.57119
0.028305,0.64705,0.039519,0.35417
0.084101,0.60963,0.075601,0.46667
0.10776,0.6371,0.10653,0.57143
0.16326,0.60259,0.17354,0.45098
0.014147,0.65881,0.015464,0.25
0.020199,0.65534,0.0189,0.375
0.028417,0.68198,0.027491,0.52941
0.13756,0.71377,0.11856,0.66786
0.25689,0.65748,0.23368,0.54562
0.031601,0.64628,0.036082,0.43182
0.10596,0.65949,0.099656,0.51695
0.0967,0.62862,0.080756,0.55208
0.035538,0.64847,0.04811,0.35345
0.032585,0.63898,0.044674,0.25926
0.030664,0.66316,0.036082,0.42045
0.36855,0.67012,0.30584,0.64246
0.046273,0.64034,0.058419,0.45
0.46811,0.60427,0.39347,0.66196
0.10761,0.63149,0.1134,0.42537
0.099212,0.68384,0.084192,0.525
0.045994,0.64984,0.046392,0.375
0.052932,0.62286,0.04811,0.43966
0.050996,0.68414,0.054983,0.48485
0.018913,0.65386,0.024055,0.3
0.06444,0.64488,0.073883,0.38636
0.17106,0.61641,0.15808,0.50538
0.055104,0.64109,0.068729,0.30488
0.17618,0.59932,0.15636,0.53804
0.030816,0.66114,0.030928,0.40789
0.061068,0.68378,0.053265,0.59375
0.11342,0.66541,0.099656,0.55508
0.30835,0.79229,0.28694,0.6503
0.073047,0.6654,0.061856,0.5
0.15448,0.73201,0.13402,0.63608
0.055901,0.64094,0.065292,0.37179
0.055043,0.65063,0.056701,0.41912
0.035901,0.6645,0.022337,0.64286
0.41946,0.68314,0.34536,0.69802
0.10017,0.73686,0.072165,0.75581
0.017587,0.65073,0.02921,0.25
0.27313,0.37414,0.30412,0.65028
0.021413,0.66109,0.013746,0.58333
0.020985,0.67373,0.0189,0.54167
0.006715,0.66018,0.0068729,0.35
0.074287,0.50879,0.10825,0.52344
0.18652,0.52556,0.21649,0.59449
0.27856,0.30727,0.35223,0.53762
0.0062045,0.66028,0.0051546,0.3125
0.0010315,0.65624,0,0
0.0050476,0.66451,0.0017182,0.5
0.056638,0.71981,0.032646,0.75
0.11548,0.79487,0.084192,0.675
0.45773,0.94554,0.35739,0.84689
0.15847,0.85321,0.13746,0.75309
0.062809,0.7347,0.051546,0.58871
0.14763,0.84311,0.11168,0.76136
0.14321,0.8095,0.11168,0.74242
0.07754,0.75998,0.049828,0.73333
0.13325,0.7396,0.10137,0.64583
0.093889,0.78248,0.068729,0.66463
0.090468,0.78524,0.06701,0.775
0.07842,0.74855,0.056701,0.73529
0.068144,0.75394,0.044674,0.75926
0.12248,0.79134,0.085911,0.68627
0.12848,0.81706,0.099656,0.76271
0.13314,0.7612,0.10825,0.60547
0.037834,0.71677,0.02921,0.69444
0.042682,0.72171,0.02921,0.65278
0.094133,0.51101,0.10825,0.54297
0.070334,0.5911,0.072165,0.52326
0.022516,0.67366,0.017182,0.47727
0.083591,0.6923,0.065292,0.58974
0.063983,0.63157,0.065292,0.48077
0.046293,0.67827,0.036082,0.56818
0.15965,0.66199,0.13918,0.58232
0.0086574,0.6677,0.0051546,0.5625
0.1437,0.62421,0.12715,0.55667
0.26106,0.40704,0.28866,0.6287
0.15249,0.74165,0.13058,0.58442
0.065871,0.72267,0.051546,0.57258
0.24517,0.81028,0.20275,0.65546
0.12784,0.76649,0.097938,0.72414
0.16755,0.77457,0.11684,0.76449
0.053819,0.69179,0.039519,0.6875
0.031945,0.65726,0.037801,0.43478
0.18397,0.67178,0.15464,0.56044
0.066549,0.67979,0.063574,0.50658
0.079792,0.74927,0.073883,0.69318
0.079314,0.74803,0.06701,0.675
0.13884,0.73603,0.13918,0.5061
0.070937,0.76331,0.054983,0.80303
0.19578,0.76522,0.1512,0.62079
0.004746,0.6625,0.0051546,0.5
0.077569,0.73533,0.058419,0.69286
0.058727,0.70303,0.044674,0.7037
0.082799,0.7467,0.063574,0.71711
0.1696,0.81916,0.11856,0.775
0.1444,0.81686,0.1134,0.75746
0.10871,0.73801,0.084192,0.6
0.14743,0.7917,0.12199,0.63542
0.38713,0.71712,0.2921,0.76901
0.18814,0.69831,0.15292,0.72222
0.073203,0.73237,0.056701,0.72794
0.32532,0.95355,0.25086,0.78401
0.48681,0.77077,0.38832,0.72026
0.084967,0.75851,0.073883,0.75
0.28867,0.89066,0.22337,0.81489
0.17186,0.62818,0.13402,0.60443
0.24814,0.87975,0.19588,0.76957
0.3219,0.76881,0.26117,0.69118
0.19335,0.89644,0.14948,0.77557
0.15464,0.73119,0.13918,0.60671
0.25658,0.8948,0.19759,0.72629
0.093527,0.75834,0.07732,0.63587
0.15754,0.64162,0.1701,0.4575
0.0061972,0.66337,0.0068729,0.35
0.013834,0.66725,0.0189,0.29167
0.0074078,0.66254,0.0085911,0.29167
0.010517,0.64647,0.020619,0.15385
0.060461,0.68055,0.060137,0.5
0.094949,0.76136,0.07732,0.65217
0.084764,0.62392,0.10997,0.43077
0.17533,0.74268,0.14605,0.63081
0.078649,0.70155,0.080756,0.47396
0.10753,0.78404,0.091065,0.63889
0.098622,0.5778,0.13058,0.58442
0.0029529,0.65936,0,0.5
0.1832,0.35836,0.37457,0.45205
0.19727,0.68672,0.18213,0.51168
0.024962,0.62102,0.056701,0.38971
0.012592,0.61501,0.044674,0.36111
0.063381,0.4859,0.1701,0.515
0.032862,0.61473,0.082474,0.35204
0.36398,0.65296,0.28866,0.69822
0.23607,0.37649,0.26804,0.58917
0.12379,0.64112,0.084192,0.67
0.04112,0.57132,0.11684,0.2971
0.015225,0.61195,0.073883,0.21023
0.074652,0.49327,0.14777,0.53736
0.11286,0.43389,0.2646,0.61452
0.013201,0.62435,0.025773,0.625
0.33313,0.6846,0.28007,0.65701
0.20593,0.66741,0.15464,0.66209
0.079747,0.70177,0.073883,0.76136
0.019374,0.66104,0.020619,0.48077
0.1101,0.5389,0.13402,0.53481
0.084285,0.6597,0.06701,0.60625
0.015381,0.65708,0.015464,0.5
0.20568,0.72418,0.17354,0.66912
0.029343,0.67558,0.024055,0.4
0.020312,0.68392,0.015464,0.75
0.096965,0.71279,0.089347,0.50472
0.037192,0.68289,0.030928,0.64474
0.042431,0.68459,0.039519,0.51042
